,Unnamed: 0,label,text
1653,20741,Elektrotechnik,Silicon Image Gmbh Elektronikentwicklung
60140,5928,Architekturbüros,Klapa Architekten Und Planer Architekten
5333,48809,Unternehmensberatungen,Con-log Logistik Und Consulting Gmbh
12601,27505,Gebrauchtwagen,Fritz Fink Europa Sonderfahrzeugcenter Autohaus
56528,35665,Maler,Wohlgemuth Malermeister
1732,37156,Physiotherapie,Otto Grill Physiotime
9340,29573,Handelsvermittler Und -vertreter,Günter Baumann Decher Handelsgesellschaft Mbh
13887,14356,Edv,Gernot Böker Delta Datentechnik Gmbh
49004,10157,Dienstleistungen,Bosch Service Brenner Gmbh Diesel
12372,52924,Vereine,Arbeit Und Leben Thüringen E.v.
50901,12545,Dienstleistungen,Relocation Service Progedo Relocation
60567,34754,Maler,Mathias Angerer Haspel Malereibetrieb E. K.
25440,10741,Dienstleistungen,Expo Solutions Gmbh
785,27611,Gebrauchtwagen,Gute - Fahrt - Automobile Gmbh Autohaus Haß
26431,29605,Handelsvermittler Und -vertreter,Handelsagentur Astfalk Weber
515,518,Allgemeinärzte,Georg Uhl Trummel Fachärztin Für Allgemeinmedizin Dr.
24524,51120,Unternehmensberatungen,Noppeney Unternehmensberatung Dr.
31803,33727,Maler,Georg Rutz Pawliczek Malerbetrieb
50559,45978,Tiefbau,Kaindl Gmbh Bauuntern. Hoch-u.tiefbau
58657,37009,Physiotherapie,Medifit Gmbh Krankengymnastik Massage Trainingstherapie Willmann
22510,17031,Elektriker,Elektro-singer Gmbh
34859,60717,Versicherungsvermittler,Versicherungsbüro Sadike Gmbh
57807,43188,Sanitärinstallationen,Raaf Heizung-sanitär-solar Rasch
5798,45065,Tiefbau,"Estro Bau, Der Estrich Profi"
9625,32917,Hotels,Stadthotel Freiburg
14992,33287,Maler,Borchard Malermeister
46420,7957,Autowerkstätten,Brudzynska Autodienst Flohr
22599,62956,Werbeagenturen,Syskom Werbeagentur Gmbh
5885,43397,Sanitärinstallationen,Schafflhuber Gmbh Heizung Sanitär
16661,28107,Gebrauchtwagen,Kö-ha Automobilhandel Gmbh & Co. Kg Mock
5805,60762,Versicherungsvermittler,Viertel Krzystof Versicherung
7306,19797,Elektrotechnik,Haberkern Elektrotechnik Brettschneider
23792,44924,Tiefbau,Durler Gmbh Bauunternehmen Pietsch
28597,58518,Versicherungsvermittler,Devk Versicherung Michalski
62064,36639,Physiotherapie,Josef Heyn Luckschus Physiotherapeutin
4078,26831,Gebrauchtwagen,Autohaus Weißenburg Gmbh Reichart
10093,40675,Restaurants,Restaurant Nykonos Piotrowski
32375,56170,Vermittlungen,Aktiv Verbraucher-beratung Gmbh Telefonseelsorge Rosenberger
975,37291,Physiotherapie,"Physiotherapie Gimi, Gisela Schmidt U. Kornelius Remmel Physiotherapie"
41715,50031,Unternehmensberatungen,Hue Hellfried Betriebs-und Wirtschaftsberatung
25266,61880,Werbeagenturen,Hans-Ludwig Gerken Wermers Werbung
39440,1606,Allgemeinärzte,Schneider Arzt Für Allgemeinmedizin Dr. Med.
17982,3751,Apotheken,Pfalz Apotheke Inh.torben Steidle
35442,22581,Friseure,Frisur Kultur Gmbh 'frisierbar' Jeschke
45049,17375,Elektriker,Gosse Elektromeister Handke
32076,16360,Elektriker,Elektro Adelt Gmbh Maurer
3645,41575,Sanitärinstallationen,"Bizer, B & M , Heizung U. Sanitär, Inh. K.-p. Bizer"
34200,41163,Restaurants,Wirtshaus
8134,52712,Unternehmensberatungen,Zehentner Consulting Ug (haftungsbeschränkt)
4116,14901,Edv,Lepper Edv-service Gmbh
569,327,Allgemeinärzte,Dischl Arzt Für Allgemeinmedizin-naturheilverfahren Dr. Med.
49214,29231,Handelsvermittler Und -vertreter,Compustore Pc Handelsgesellschaft Mbh
38037,3455,Apotheken,Killertal Apotheke
42751,60141,Versicherungsvermittler,Przemyslaw Und Teuber Ohg Provinzial Versicherung
14969,2227,Apotheken,Apotheken - Am Krankenhaus
15384,21813,Friseure,Donges Friseursalon
18940,32034,Hotels,Hotels - Hotel Am Kulturplatz
18704,27573,Gebrauchtwagen,Gerhard Ilg Autohaus Asc Gmbh
53945,57378,Vermittlungen,"Karl-Heinz Bohlen Ab Bahnhof Auskunft, An-/abfahrt Ug (haftungsbeschränkt) Auskunftsdienst"
8241,33361,Maler,Caruso Malermeister Zobel
15809,27778,Gebrauchtwagen,Hew Automobil Gebrauchtwagenhandel
55664,30920,Hotels,Akzent Hotel Prinz Anton Hotels
35765,14737,Edv,Johannes Markgraf Kaelberer Services Ohg Pc-service
46074,51646,Unternehmensberatungen,Rk Power Consulting Gmbh
25088,24070,Friseure,Manus Hairstyle Friseur
3585,54448,Vereine,Lebenshilfe Kv Döbeln E.v. Hähnel
45200,42144,Sanitärinstallationen,Günther Straube Mitterer Gmbh Heiztechnik
38106,21539,Friseure,City Frisör Gmbh Verwaltung Salon
4737,35589,Maler,Wandgewand Malerwerkstatt Gmbh
49584,40847,Restaurants,Schnaidter Hof Inh. Fam. Hans-erol Heilig
55925,892,Allgemeinärzte,Jürgen Buchmann Schnaus Praxis Für Allgemeinmedizin-homöopathie Dr. Med.
5161,6089,Architekturbüros,Köhm Architekt
36848,41686,Sanitärinstallationen,"Böhnke Haustechnik Gmbh, Udo-georg Zentralheizungsbau U. Sanitärinstallation"
59464,27897,Gebrauchtwagen,Johann Bopp Klepp Autohaus
58559,43864,Sanitärinstallationen,Widdel Gas- Und Wasserinstallation Matthias
424,14451,Edv,Hans-Peter Bäcker Cipriano Edv-cipriano Computer-zubehör
6577,52849,Vereine,Allianz-mission E.v. E. V.
28210,46272,Tiefbau,Lang Hamit Hoch- U. Tiefbau Gmbh
7217,13228,Dienstleistungen,Uw Service Gmbh Ried
11183,63344,Werbeagenturen,Zur Nieden & Partner Werbeagentur Vogt
61687,15500,Edv,Schwettlick Edv-dienstleister
41830,13606,Edv,Antas Gmbh & Co.kg It-dienstleister It Service
51319,13148,Dienstleistungen,Trans-agro-service Rino Deiko
62032,57957,Versicherungsvermittler,Adolf Marx Yapi Kredi Sigorta Versicherungsvermittlungs Gmbh Versicherungen
40231,1050,Allgemeinärzte,Kurreck Facharzt Für Allgemeinmedizin
43958,44692,Tiefbau,Cappell Bauunternehmung Dieterle
14184,41639,Sanitärinstallationen,Brunsendorf G. - Sanitär & Heizungstechnik
11739,6820,Architekturbüros,Schattmann Architekturbüro Dipl.-ing.(fh)
35593,26341,Gebrauchtwagen,Autohaus Laszlo Gmbh
23101,60455,Versicherungsvermittler,Sk Assekuranz Gmbh & Co. Kg Peschke
8395,4125,Apotheken,Werner Stumpe Apotheken - Glösa
14252,20348,Elektrotechnik,Mie Medical Imaging Electronics Gmbh
43267,10902,Dienstleistungen,Gastro-service Bonamat
29265,48072,Unternehmensberatungen,Aco-agrar-consulting Gmbh Stefan
63043,54067,Vereine,Internationale Fasch-gesellschaft E.v. Rist
41811,1353,Allgemeinärzte,Pazdernik Fachärztin Für Allgemeinmedizin
29712,17014,Elektriker,Elektro-schmitz Gmbh
6429,35654,Maler,Wingen Malermeister Krell
53223,52269,Unternehmensberatungen,Transearch Managementberatung München Gmbh
54703,59607,Versicherungsvermittler,Kothmeier Versicherungen
8202,40891,Restaurants,Siedlerklause
16064,43606,Sanitärinstallationen,Steinbrügge Haustechnik Gmbh Co. Kg Heizung- Und Sanitärinstallation
51157,46041,Tiefbau,Kelle Bau Gmbh & Co. Kg
37223,5919,Architekturbüros,Kistler Architekt Wlodzimierz Dipl.-ing.
18067,14,Allgemeinärzte,Alexander Grams Chaaban Arzt Für Allgemeinmedizien
58257,27375,Gebrauchtwagen,Erich Heinicke Autohaus Gelb & Sohn Gmbh
44480,4697,Architekturbüros,Braum Architekt Klotz
20093,20844,Elektrotechnik,Tamke Elektrotechnik
56882,6197,Architekturbüros,Ludes Architekten - Aniellonieure Gmbh
59175,35005,Maler,Prehls Malerbetrieb
28618,8061,Autowerkstätten,Detlef Dressel Dippert Autoreparatur
9057,40513,Restaurants,Raststätte Eichelborn/süd
48089,42193,Sanitärinstallationen,Hans-Joachim Schütze Bringmann Heizung- Und Sanitärmeister
40111,56144,Vermittlungen,Aktiv Verbraucher-beratung Gmbh Notarzt Kießling
52329,47273,Tiefbau,Seeberger Baugeschäft Erbe
42318,37167,Physiotherapie,Patrick Böck Bannwarth Physiotherapiepraxis
57637,42277,Sanitärinstallationen,Heinz Hock Käding Heizung Sanitär
31594,60693,Versicherungsvermittler,Versicherungsbüro Beek Versicherungsbüro Holst
61080,41656,Sanitärinstallationen,Buckel Heizung Und Sanitär Gmbh
42577,50235,Unternehmensberatungen,Itc - Informationstechnologische Consulting Gmbh Evers
20488,45950,Tiefbau,Jörg Wunder Kotzi Bauuntern. Gmbh
16106,36504,Physiotherapie,Herkt Physiotherapie Stark
42061,28485,Gebrauchtwagen,Rausch Autohaus
5915,39058,Restaurants,"Gaststätten, Restaurants - Gaststätte Zur Wied"
32929,30865,Handelsvermittler Und -vertreter,Wop-wohntextil Handelsgesellschaft Mbh
26102,29206,Handelsvermittler Und -vertreter,Böhmler Handelsvertretung
42476,39362,Restaurants,"Gaststätten, Restaurants - Restaurant Und Hotel Am Park"
34450,33706,Maler,Gebhard Hempel Malerbetrieb Nölker
504,12550,Dienstleistungen,Remondis Assets & Services
1339,35972,Physiotherapie,Bös Praxis Für Krankengymnastik
14220,57916,Vermittlungen,Wolfgang Gassner Aktiv Auskunft Verbraucher-beratung Gmbh Apotheke
20429,19605,Elektrotechnik,Ewald Kaczmarek Hoyler E.-h. G. Elektronikentwicklung Gbr
47398,42495,Sanitärinstallationen,Innotec Heizung Klima Sanitär Schumann
44422,28162,Gebrauchtwagen,Löninger Automobile Autoverkauf
47722,11572,Dienstleistungen,Jürgen Berner Herwe-service Gmbh Dienstleistungsunternehmen
35717,23317,Friseure,Haverbeck Friseur Baer
63227,55098,Vereine,Serbischer Verein Jedinstvo E.v. Schweizer
17251,43027,Sanitärinstallationen,Nest-wärme Heizung Sanitär
32082,29495,Handelsvermittler Und -vertreter,Gerhard Dreyer Portalis Handelsges. Mbh
42202,27072,Gebrauchtwagen,Bernd Alber Autohaus Eifler Ohg
5579,3894,Apotheken,Schloss
28048,48452,Unternehmensberatungen,Bernd Birke Phoenix Consulting Gmbh
52391,8530,Autowerkstätten,Hörr Kfz-werkstatt
44275,46135,Tiefbau,Konstantin Kreuz Bau Gmbh
20009,34167,Maler,Josef Gäbler Karrengarn Jun. G. Malermeister Malerbetrieb
14082,8754,Autowerkstätten,Konetzke Auto Servicegmbh & Co. Kg
43379,35865,Physiotherapie,Becker Gemeinschaftspraxis Für Physiotherapie Kathe Tino Gemeinschaftspraxis Für Physiotherapie
55631,52186,Unternehmensberatungen,Terra Consulting Gmbh Dannieurbüro
14236,49877,Unternehmensberatungen,Heinz Ehrlich Schimetta Consult Bauingenieure
49033,40282,Restaurants,Marco Alexander Croque-express
30656,12010,Dienstleistungen,Men At Work Show Service Gmbh Sturm
4018,26362,Gebrauchtwagen,Autohaus Ließmann Klingler
20097,62442,Werbeagenturen,Mr. Werbeservice
45905,22565,Friseure,Friseurteam Trunk Liedtke
4907,13371,Dienstleistungen,Western Saddles Service & More K. Drinsinger
1547,52208,Unternehmensberatungen,Thies Consult Gmbh Weichert
10982,31527,Hotels,Helmut Mengel Der Fischländer - Weststrandhotel
9259,56393,Vermittlungen,"Bernd Holz Alarmanlagen, Absicherung Aller Art, Video, Notrufzentrale Remus Tag + Nacht E.k. Alarmanlagentechnik"
28628,1898,Allgemeinärzte,Weichler Fees K. Dr.med. Ärzte Für Allgemeinmedizin Dr. Med. Bieber
48500,197,Allgemeinärzte,Bro Arzt Für Allgemeinmedizin Rode
3308,60194,Versicherungsvermittler,Reiner Kamm Werling Versicherung
2852,58825,Versicherungsvermittler,Fulterer Versicherungsbüro Hollstein
39858,50712,Unternehmensberatungen,Lohmaier Ben Managementberatung Gmbh
46126,7956,Autowerkstätten,Brucker Kfz-werkstatt
36182,62654,Werbeagenturen,Public Relations Satilmiseting Gmbh
37110,18526,Elektriker,Scheinpflug Elektroinstallation
50317,34451,Maler,Loesch Malerin
14159,19127,Elektrotechnik,As Elektronik
47068,12564,Dienstleistungen,Reuko Klima-service Gmbh & Co Kg Keppler
25618,16663,Elektriker,Elektro Neudecker Gbr
386,8946,Autowerkstätten,Michael Klaas Dennstädt Kfz-service
19893,59553,Versicherungsvermittler,Kist Versicherung
10451,52348,Unternehmensberatungen,Ulrich Scholl Schuy Unternehmensberatung
40127,46421,Tiefbau,Manfred Meder Vojvodic Bau- Und Planungsbüro Dipl.-ing.
55959,44126,Tiefbau,Archewohn-bau Bauträgergesellschaft Mbh
25572,56806,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau Klingelhöfer"
57379,14773,Edv,K & R Service Computerdienstleistung Scheller
34289,23210,Friseure,Hairliners Horstmann
25230,12687,Dienstleistungen,Sana-catering-service Gmbh Gronau
2945,23828,Friseure,Korhummel Friseurstudio Markgraf
8119,48156,Unternehmensberatungen,Alexander Kunzmann Bapro-engineering Projektierung-planung-consultant
22349,25793,Gebrauchtwagen,Autohaus Am Kirchberg Opitz Percy
33820,10625,Dienstleistungen,Ecojet Printing Solutions Gmbh
13760,43891,Sanitärinstallationen,Winert Sanitär-heizung
27905,44410,Tiefbau,Bauunternehmung Böpple Gmbh Niederlassung Schwäbisch Hall Bauunternehmen Seel
48963,28026,Gebrauchtwagen,Klaubert Autohaus Vergaser-service
24556,6868,Architekturbüros,Schnetzer Architekt Reichert
31354,25858,Gebrauchtwagen,Autohaus Bertold Schultz Gmbh & Co. Kg
33275,59459,Versicherungsvermittler,Josef Stumpf Englmann Versicherung
18831,53974,Vereine,Hospiz-verein Stadt Warendorf
61022,37651,Physiotherapie,Schatz Praxis Für Physiotherapie
10441,25175,Friseure,Useini Frisör
32386,17860,Elektriker,Kornatz Elektromontage Gmbh
27199,39966,Restaurants,Johann König Gartenlokal Fortschritt
61716,2824,Apotheken,Apotheken - Zugspitz Feige
2772,49999,Unternehmensberatungen,Horbach Unabhängige Wirtschaftsberatung Center Köln Ii
57187,36757,Physiotherapie,Kneepkens Krankengymnastikpraxis Sauer
29599,48290,Unternehmensberatungen,Assc Gmbh Consulting
21754,8295,Autowerkstätten,Gm Kfz-service
38223,29192,Handelsvermittler Und -vertreter,Burak Weitzel Tuinmann Handelsvertreter
51628,53247,Vereine,Detlev Lindenberg Bundesvereinigung Der Dt. Ernährungsindustrie E.v.
13525,31070,Hotels,Avantgarde
5121,29127,Handelsvermittler Und -vertreter,Biermann Gmbh Adolforalöle Heizölverkaufsbüro
13307,630,Allgemeinärzte,Haeser Facharzt Für Allgemeinmedizin Dr. Med. Zech
17287,1101,Allgemeinärzte,Ligwe Fachärztin Für Innere Medizin Dr.med.univ.
51314,33721,Maler,Georg Breu Malergeschäft Spinnler
31921,58801,Versicherungsvermittler,Fredoölken Provinzial Versicherungen
51042,55976,Vermittlungen,"Ab Bahnhof Auskunft, An-/abfahrt, Fahrkarten, Bus Info Ug Titze"
18203,10619,Dienstleistungen,Eberhard Maaßen Innovation-service Gmbh
10514,49008,Unternehmensberatungen,Defima Gesellschaft Für Wirtschaftsberatung Und Anlagenvermittlung Gmbh Finanzbriefing Siegel
14717,22220,Friseure,Friseur Hair And Alfonsuty
29409,49010,Unternehmensberatungen,Deil Unternehmensberatung
50479,55509,Vereine,Verein F. Katholische Arbeiterkolonien In Westfalen
18384,49257,Unternehmensberatungen,Elogen-unternehmensberatung
2143,54406,Vereine,Lebensbrücke E.v. Verei
60672,17420,Elektriker,Gördes Elektro
41585,38766,Restaurants,Gasthaus Zum Schüürebürzler Inh. Heyo Weber
15743,42104,Sanitärinstallationen,Gruber Sanitärinstallation
37246,36857,Physiotherapie,Kruwinnus Krankengymnastik Heymann
39822,5679,Architekturbüros,Humperdinck Architekt Dipl.-ing.
10736,33709,Maler,Gehlenborg Malermeister
1572,48604,Unternehmensberatungen,Btc Treubau Consult Gmbh Co Kg Post
31196,53606,Vereine,Franz-Xaver Volz Sonnborner Sgi 1927 E.v.
44625,41529,Sanitärinstallationen,Bermann + Friedrich-wilhelm Gmbh Heizung Sanitär Fliesen
34756,63093,Werbeagenturen,Vörde Werbestudio Gmbh & Co. Kg Guse
37099,45533,Tiefbau,Hartmann Claus-dieter Tiefbau Gmbh
7042,8163,Autowerkstätten,Fahrzeugservice Schulze Gmbh Kfz-reparatur
31312,41478,Sanitärinstallationen,Balmberger Sanitär Heizung
1969,29333,Handelsvermittler Und -vertreter,Edward Scholze Neidhardt Hdl.vertr.
3247,50880,Unternehmensberatungen,Mcc-menssing Chemiehandel & Consultants Gmbh Weinmann
34506,33021,Hotels,Villino Restaurant
5690,43702,Sanitärinstallationen,Thullesen Sanitärtechnik Gmbh Beermann
44908,43972,Sanitärinstallationen,"Zirn Hansjörg Gmbh & Co Zentralheizungen, Sanitäre Anlagen Öl- U. Gasfeuer"
55467,42432,Sanitärinstallationen,Horst Henschel Bantel Gmbh Heizung Sanitär
58717,10611,Dienstleistungen,E-shelter Facility Services Gmbh Plötz
56475,45265,Tiefbau,Gerd Kurtz Felderhoff Gmbh Bauunternehmen
47556,47412,Tiefbau,Stefan Höpfner Isenberg Baugeschäft
53924,49865,Unternehmensberatungen,Hehn Consulting
39101,46175,Tiefbau,Kronenberger & Kiefer Gmh Bauunternehmen
11577,7567,Autowerkstätten,Ascherl U. Endrikat Unfallinstandsetzung U. Autolackiercenter Stegmann
10594,52802,Vereine,Aktion Lebensrecht Für Alle E.v. Alfa
9269,57089,Vermittlungen,Gerardus Ludwig Tertia Vermittlungsagentur Gmbh
10182,13618,Edv,Arnold Heckel Dateko Gesellschaft Für Informationstechnik Mbh
51981,7155,Architekturbüros,Trockels Architektin
60048,24520,Friseure,Ralf Kunz Haareffekt Friseurgeschäft
15804,8872,Autowerkstätten,Lothar Gerhards Kkt-fellbach Kfz-mechaniker
17772,12896,Dienstleistungen,Sozius Dienstleistungen Für Behinderte Und Kranke Und Gräßle A. Krank
38177,8107,Autowerkstätten,Echtler Kfz Henze
61580,28765,Gebrauchtwagen,Thomas Sandner Fenrich Automobile Gmbh
59895,51586,Unternehmensberatungen,Reinhard Heidt Bbf Unternehmensberatung Betreuung Förderung Gmbh
28393,62881,Werbeagenturen,Sowieso Design Werbeagentur
37852,40617,Restaurants,Restaurant Freudenhaus Kunze
28961,26931,Gebrauchtwagen,Automobile Büschke Gmbh
43662,31975,Hotels,Hotels - Dom Hotel Restaurant De Prusse Gruner
37361,10892,Dienstleistungen,Gabis Service Center Inh. Siegberte Aurin Bestellagentur
8224,97,Allgemeinärzte,Batsch Praxis Für Allg. Medizin
62141,10039,Dienstleistungen,Bauhof West Service Gmbh
37665,18552,Elektriker,Schmid Elektriker
22840,54534,Vereine,Lsthv Taxim E.v. Redlich
9871,61293,Werbeagenturen,Bieg Brainstorm Werbeagentur Christ
50953,57212,Vermittlungen,"Heinz John Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solarstromanlagenbau"
11964,46882,Tiefbau,Pro Bau Otwinbilien Gmbh
52756,62037,Werbeagenturen,Inserta Werbegesellschaft Mbh Beermann
6446,29854,Handelsvermittler Und -vertreter,Itt Water & Wastewater Deutschland Gmbh Verkaufsbüro Aleksej Weißensel
1415,1044,Allgemeinärzte,Kuno Heß Potreck Facharzt Für Allgemeinmedizin
44769,59297,Versicherungsvermittler,Huk-coburg Kundendienstbüro Özge Kalkandelen Versicherungsservice Esser
14412,42355,Sanitärinstallationen,"Henke, Bozo Haustechnik E. K. Heizung- Und Sanitärinstallation"
29092,29162,Handelsvermittler Und -vertreter,Borutzky Werksvertretungen
60108,50299,Unternehmensberatungen,Jochen Hermes Och Consulting
46891,10907,Dienstleistungen,Gbl Mbh Dienstleistungsbetrieb Brück
44887,4783,Architekturbüros,Casa Nova Architekten
44371,9840,Dienstleistungen,Andreas Krafft Regio Service Eisler Gmbh
10454,34277,Maler,Klaus Rautenberg Ganseforth & Co.kg Maler-handwerksbetrieb
30008,62902,Werbeagenturen,Stairs Werbeagentur Gmbh
55302,48097,Unternehmensberatungen,Advico Augsburger Unternehmensberatung E.k.
53711,40006,Restaurants,Karl Rist Schrebers-
5779,16521,Elektriker,Elektro Hanfried Gmbh
59751,62441,Werbeagenturen,Mpx-werbung Pörzgen
53497,17586,Elektriker,Heusler Elektroinstall.-betrieb
4730,8692,Autowerkstätten,Kfz-technik Schreglmann E. K. Lamprecht
41201,18986,Elektriker,Wolfgang Keßler Dolge Elektromeister
55793,4557,Architekturbüros,Barz Architektbüro
46141,38139,Restaurants,Accente Gastronomie Service Gmbh Restaurants Messegelände
18634,827,Allgemeinärzte,Ismail Fachärztin Für Innere Medizin Beck Walter Facharzt Für Allgemeinmedizin Dr. Med.
25575,3259,Apotheken,Hans Nielsen Nord
51613,6002,Architekturbüros,Kosmas Architekt
56702,18037,Elektriker,Mannuß Elektromeister
43350,5798,Architekturbüros,Jöckel Architekturbüro
48269,9457,Autowerkstätten,Top Autoservice U. Vermietung Heidrich
7970,40932,Restaurants,Station Burgsee Restaurant Gmbh
4452,15798,Edv,Wero-datenservice Gbr Sauter
44418,34033,Maler,Hess Witalinz Malergeschäft
30119,47011,Tiefbau,Riewesell Bau Gmbh
17793,30091,Handelsvermittler Und -vertreter,Linea Industrievertretungen Schreiter
35075,18159,Elektriker,Monshausen Elektromeister
55910,34538,Maler,Malerbetrieb Gutschke Gmbh Engel
18247,21943,Friseure,Essanelle Ihr Friseur - Essanelle Hair Group Ag Friseursalon Baier
1846,15334,Edv,Rainer Jakobi Frauenstein Computerservice Und Anwenderschulungen Dipl.-ing.
19182,48646,Unternehmensberatungen,Calix Unternehmensberatung Gmbh
52820,13143,Dienstleistungen,Tos Trailer Office & Services Gmbh Wiegand
34531,31746,Hotels,Hotel Nevada Blumenthal
18022,62593,Werbeagenturen,Pixelpress.de Krause Media E.k. Werbeagentur Springer
54358,28243,Gebrauchtwagen,Mbw Auto Center Gmbh
31926,19070,Elektrotechnik,Acm - Elektrotechnik Tiemann
45191,8249,Autowerkstätten,Genn Gmbh Autoservice
40544,1124,Allgemeinärzte,Lummer Ärztin Für Allgemeinmedizin Naturheilverfahren Schulte
